Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
12,Durham,Sacramento Valley,1/8/2015,008,0.04, ,0.00, ,185, ,9.0, ,65.1, ,33.8, ,46.7, ,100, ,50, ,83, ,41.7, ,1.9, ,46.4, ,44.3, 
12,Durham,Sacramento Valley,1/9/2015,009,0.02, ,0.00, ,119, ,10.1, ,60.0, ,38.3, ,47.8, ,99, ,65, ,89, ,44.8, ,1.6, ,39.5, ,45.9, 
12,Durham,Sacramento Valley,1/10/2015,010,0.02, ,0.00, ,103, ,10.4, ,57.4, ,41.4, ,48.6, ,99, ,70, ,89, ,45.7, ,1.7, ,41.0, ,47.0, 
12,Durham,Sacramento Valley,1/11/2015,011,0.05, ,0.00, ,201, ,9.8, ,62.5, ,38.9, ,49.4, ,98, ,54, ,82, ,44.1, ,2.0, ,46.9, ,47.6, 
12,Durham,Sacramento Valley,1/12/2015,012,0.05, ,0.00, ,198, ,9.3, ,65.1, ,36.6, ,49.2, ,99, ,48, ,78, ,42.5, ,2.7, ,64.4, ,47.6, 
12,Durham,Sacramento Valley,1/13/2015,013,0.08,H,0.00,H,309,R,7.9,H,66.8, ,43.2, ,57.1,Y,91,H,31,H,49,Y,38.4,Y,5.0,H,120.6,H,48.5,H
12,Durham,Sacramento Valley,1/14/2015,014,0.04, ,0.00, ,181, ,8.6, ,61.3, ,33.0, ,43.6, ,98, ,54, ,89, ,40.6, ,2.4, ,57.1, ,46.9, 
12,Durham,Sacramento Valley,1/15/2015,015,0.02, ,0.00, ,127, ,8.3, ,56.0, ,33.2, ,43.9, ,98, ,60, ,85, ,39.6, ,2.2, ,51.9, ,46.2, 
12,Durham,Sacramento Valley,1/16/2015,016,0.00, ,0.13, ,51, ,10.6, ,51.2, ,45.7, ,48.6, ,97, ,82, ,91, ,46.0, ,2.9, ,68.4, ,48.0, 
12,Durham,Sacramento Valley,1/17/2015,017,0.02, ,0.00, ,129, ,10.7, ,56.0, ,42.0, ,47.6, ,99, ,84, ,95, ,46.2, ,2.7, ,64.9, ,49.5, 
12,Durham,Sacramento Valley,1/18/2015,018,0.02, ,0.00, ,106, ,10.5, ,52.6, ,44.3, ,47.2, ,99, ,85, ,95, ,45.8, ,2.7, ,64.6, ,50.7, 
12,Durham,Sacramento Valley,1/19/2015,019,0.02, ,0.00, ,127, ,11.2, ,61.3, ,41.9, ,48.0, ,100, ,77, ,98, ,47.4, ,2.3, ,54.4, ,51.1, 
12,Durham,Sacramento Valley,1/20/2015,020,0.02, ,0.00, ,151, ,10.6, ,55.2, ,34.3, ,44.8, ,100, ,85, ,100, ,46.0, ,1.9, ,46.3, ,51.0, 
12,Durham,Sacramento Valley,1/21/2015,021,0.04, ,0.01, ,212, ,10.0, ,58.3, ,30.4, ,42.0, ,100, ,90, ,100, ,44.6, ,2.0, ,49.2, ,48.9, 
12,Durham,Sacramento Valley,1/22/2015,022,0.03,R,0.00, ,189, ,9.7, ,56.4, ,34.8, ,42.3, ,100, ,91, ,100, ,43.7, ,2.3, ,54.1, ,48.4, 
12,Durham,Sacramento Valley,1/23/2015,023,0.05, ,0.00, ,228, ,11.4, ,72.5,Y,35.9, ,52.2, ,100, ,58, ,86, ,48.1, ,3.8, ,91.2, ,48.3, 
12,Durham,Sacramento Valley,1/24/2015,024,0.05, ,0.00, ,242, ,11.1, ,66.9, ,37.6, ,49.0, ,100, ,66, ,94, ,47.3, ,2.4, ,58.5, ,49.6, 
12,Durham,Sacramento Valley,1/25/2015,025,0.03, ,0.00, ,195, ,9.3, ,56.5, ,38.0, ,42.9, ,100, ,82, ,99, ,42.7, ,2.3, ,54.4, ,49.6, 
12,Durham,Sacramento Valley,1/26/2015,026,0.05, ,0.00, ,229, ,10.9, ,65.1, ,33.3, ,46.9, ,100, ,69, ,99, ,46.8, ,2.4, ,57.8, ,48.7, 
12,Durham,Sacramento Valley,1/27/2015,027,0.02, ,0.00, ,108, ,11.3, ,62.0, ,43.9, ,51.0, ,98, ,74, ,89, ,47.9, ,2.2, ,53.0, ,49.8, 
12,Durham,Sacramento Valley,1/28/2015,028,0.08, ,0.00, ,275, ,11.0, ,70.9, ,42.5, ,54.3, ,96, ,47, ,76, ,47.1, ,4.4, ,104.6, ,50.6, 
12,Durham,Sacramento Valley,1/29/2015,029,0.07, ,0.00, ,271, ,11.4, ,73.1,Y,37.2, ,50.7, ,100, ,54, ,91, ,48.0, ,2.2, ,52.5, ,50.5, 
12,Durham,Sacramento Valley,1/30/2015,030,0.10, ,0.00, ,281, ,8.4, ,74.0,Y,35.2, ,54.8, ,98, ,31, ,57, ,40.0, ,4.0, ,95.0, ,50.4, 
12,Durham,Sacramento Valley,1/31/2015,031,0.11, ,0.00, ,299, ,6.2, ,74.2,Y,39.6, ,56.7, ,72, ,21, ,39, ,32.3, ,4.7, ,111.6, ,50.0, 
13,Camino,Sierra Foothill,1/1/2015,001,0.05, ,0.00, ,244, ,3.8, ,46.2, ,28.2, ,35.8, ,64, ,36, ,53, ,20.3, ,3.9, ,92.6, ,45.9, 
13,Camino,Sierra Foothill,1/2/2015,002,0.06, ,0.00, ,248, ,3.7, ,50.2, ,30.9, ,38.4, ,57, ,29, ,48, ,20.2, ,4.5, ,108.6, ,45.6, 
13,Camino,Sierra Foothill,1/3/2015,003,0.06, ,0.00, ,245, ,4.3, ,52.0, ,33.3, ,41.5, ,60, ,32, ,48, ,23.3, ,4.4, ,106.6, ,45.6, 
13,Camino,Sierra Foothill,1/4/2015,004,0.06, ,0.00, ,176, ,5.6, ,55.6, ,36.8, ,45.7, ,65, ,40, ,53, ,29.7, ,4.5, ,107.0, ,45.8, 
13,Camino,Sierra Foothill,1/5/2015,005,0.07, ,0.00, ,221, ,6.6, ,59.9, ,43.3, ,51.1, ,64, ,30, ,52, ,34.1, ,4.8, ,115.5, ,46.4, 
13,Camino,Sierra Foothill,1/6/2015,006,0.09, ,0.00, ,253, ,6.5, ,70.3, ,47.7, ,57.2, ,51, ,25, ,40, ,33.4, ,5.1, ,122.0, ,47.2, 
13,Camino,Sierra Foothill,1/7/2015,007,0.10, ,0.00, ,258, ,6.1, ,75.0,Y,50.7,Y,59.6,Y,43, ,20, ,35,Y,31.9,Y,5.8, ,138.5, ,47.9, 
13,Camino,Sierra Foothill,1/8/2015,008,0.09, ,0.00, ,207, ,6.0, ,67.3, ,48.4, ,56.0, ,55, ,28, ,39, ,31.6, ,5.6, ,133.4, ,48.5, 
13,Camino,Sierra Foothill,1/9/2015,009,0.05, ,0.00, ,100, ,7.0, ,61.2, ,49.0, ,54.4, ,73, ,37, ,48, ,35.2, ,3.7, ,88.0, ,48.9, 
13,Camino,Sierra Foothill,1/10/2015,010,0.06, ,0.00, ,206, ,7.8, ,60.5, ,47.3, ,53.1, ,78, ,41, ,57, ,38.3, ,3.3, ,78.2, ,49.4, 
13,Camino,Sierra Foothill,1/11/2015,011,0.06, ,0.00, ,236, ,8.4, ,61.1, ,44.6, ,51.0, ,81, ,48, ,66, ,39.9, ,4.0, ,96.3, ,49.6, 
13,Camino,Sierra Foothill,1/12/2015,012,0.05, ,0.00, ,221, ,8.3, ,55.9, ,41.5, ,47.8, ,85, ,61, ,74, ,39.8, ,4.2, ,101.6, ,49.7, 
13,Camino,Sierra Foothill,1/13/2015,013,0.07, ,0.00, ,267, ,6.9, ,58.6, ,39.9, ,48.1, ,89, ,35, ,60, ,34.9, ,4.8, ,115.6, ,49.5, 
13,Camino,Sierra Foothill,1/14/2015,014,0.07, ,0.00, ,265, ,5.7, ,57.2, ,36.4, ,46.4, ,69, ,34, ,53, ,30.4, ,5.1, ,121.4, ,49.1, 
13,Camino,Sierra Foothill,1/15/2015,015,0.07, ,0.00, ,234, ,5.9, ,59.1, ,40.3, ,48.4, ,65, ,36, ,51, ,30.9, ,4.7, ,111.6, ,48.8, 
13,Camino,Sierra Foothill,1/16/2015,016,0.05, ,0.00, ,111, ,6.3, ,58.1, ,42.9, ,49.7, ,70, ,35, ,52, ,32.9, ,3.8, ,91.6, ,49.1, 
13,Camino,Sierra Foothill,1/17/2015,017,0.05, ,0.00, ,200, ,9.6, ,63.1, ,46.5, ,52.5, ,85, ,57, ,71, ,43.5, ,3.7, ,89.5, ,49.5, 
13,Camino,Sierra Foothill,1/18/2015,018,0.07, ,0.00, ,252, ,9.7, ,64.9, ,47.1, ,53.5, ,81, ,55, ,70, ,43.8, ,4.4, ,106.3, ,50.0, 
13,Camino,Sierra Foothill,1/19/2015,019,0.07, ,0.00, ,277, ,8.5, ,60.4, ,45.5, ,52.0, ,80, ,53, ,65, ,40.5, ,4.4, ,104.9, ,50.3, 
13,Camino,Sierra Foothill,1/20/2015,020,0.06, ,0.00, ,259, ,7.2, ,52.8, ,35.9, ,45.1, ,90, ,50, ,71, ,36.2, ,3.8, ,92.3, ,50.1, 
13,Camino,Sierra Foothill,1/21/2015,021,0.07, ,0.00, ,286, ,6.4, ,58.6, ,39.2, ,47.3, ,87, ,33, ,58, ,33.1, ,4.1, ,97.8, ,49.7, 
13,Camino,Sierra Foothill,1/22/2015,022,0.08, ,0.00, ,167, ,4.7, ,59.8, ,41.6, ,48.7, ,63, ,24, ,40, ,25.7, ,5.0, ,121.0, ,49.4, 
13,Camino,Sierra Foothill,1/23/2015,023,0.10, ,0.00, ,289, ,4.8, ,66.2, ,43.3, ,55.1, ,48, ,19, ,32, ,26.1, ,5.2, ,124.3, ,49.3, 
13,Camino,Sierra Foothill,1/24/2015,024,0.12, ,0.00, ,293, ,4.4, ,70.4, ,50.2,Y,60.4,Y,33, ,14, ,25,Y,24.3,Y,5.7, ,136.9, ,49.5, 
13,Camino,Sierra Foothill,1/25/2015,025,0.10, ,0.00, ,290, ,5.4, ,72.2,Y,53.2,Y,61.3,Y,48, ,18, ,29,Y,28.9,Y,3.3, ,80.3, ,49.8, 
13,Camino,Sierra Foothill,1/26/2015,026,0.10, ,0.00, ,227, ,6.5, ,69.2, ,48.5, ,56.8, ,54, ,25, ,41, ,33.7, ,4.6, ,111.1, ,50.0, 
13,Camino,Sierra Foothill,1/27/2015,027,0.05, ,0.00, ,129, ,7.6, ,58.9, ,44.2, ,51.6, ,75, ,32, ,58, ,37.5, ,5.0, ,120.5, ,50.4, 
13,Camino,Sierra Foothill,1/28/2015,028,0.09, ,0.00, ,292, ,6.9, ,60.8, ,42.4, ,50.7, ,69, ,37, ,55, ,35.0, ,5.1, ,123.5, ,50.3, 
13,Camino,Sierra Foothill,1/29/2015,029,0.08, ,0.00, ,229, ,6.9, ,64.1, ,44.0, ,52.0, ,62, ,37, ,52, ,35.1, ,5.5, ,131.4, ,50.2, 
13,Camino,Sierra Foothill,1/30/2015,030,0.10, ,0.00, ,201, ,6.0, ,64.4, ,32.0, ,57.2, ,63, ,28, ,38, ,31.6, ,6.1, ,145.8, ,50.2, 
13,Camino,Sierra Foothill,1/31/2015,031,0.11, ,0.00, ,325, ,4.1, ,69.5, ,43.3, ,54.8, ,44, ,11, ,28, ,22.6, ,5.3, ,127.4, ,50.1, 
15,Stratford,San Joaquin Valley,1/1/2015,001,0.06,R,0.00, ,262, ,6.1, ,54.2, ,23.9, ,36.9, ,100, ,10, ,82, ,31.9, ,2.8, ,67.9, ,51.1, 
15,Stratford,San Joaquin Valley,1/2/2015,002,0.05,R,0.00, ,259, ,5.9, ,55.3, ,25.5, ,38.2, ,100, ,0, ,75, ,31.0, ,2.7, ,65.9, ,50.3, 
15,Stratford,San Joaquin Valley,1/3/2015,003,0.05,R,0.00, ,254, ,5.7, ,56.5, ,25.3, ,39.5, ,100, ,0, ,70, ,30.4, ,2.4, ,58.1, ,49.8, 
15,Stratford,San Joaquin Valley,1/4/2015,004,0.05,R,0.00, ,226, ,7.3, ,58.2, ,27.7, ,41.2, ,100, ,2, ,82, ,36.3, ,2.9, ,69.8, ,49.6, 
15,Stratford,San Joaquin Valley,1/5/2015,005,0.05,R,0.00, ,247, ,6.6, ,61.3, ,30.4, ,43.8, ,100, ,0, ,68, ,33.9, ,2.3, ,56.3, ,49.7, 
15,Stratford,San Joaquin Valley,1/6/2015,006,0.06,R,0.00, ,356,R,7.9, ,66.4, ,38.5, ,53.4,H,100,H,40,H,57, ,38.6, ,3.1, ,73.4, ,50.2, 
15,Stratford,San Joaquin Valley,1/7/2015,007,0.06, ,0.00, ,249, ,8.2, ,67.3, ,32.3, ,47.6, ,90, ,49, ,73, ,39.4, ,2.3, ,56.2, ,50.6, 
15,Stratford,San Joaquin Valley,1/8/2015,008,0.06, ,0.00, ,225, ,9.3, ,68.0, ,35.6, ,50.2, ,92, ,50, ,75, ,42.7, ,3.0, ,70.9, ,51.3, 
15,Stratford,San Joaquin Valley,1/9/2015,009,0.04, ,0.00, ,157, ,10.8, ,63.7, ,46.3, ,53.3, ,86, ,64, ,78, ,46.7, ,3.3, ,78.4, ,52.4, 
15,Stratford,San Joaquin Valley,1/10/2015,010,0.05, ,0.00, ,209, ,11.2, ,67.5, ,43.8, ,54.3, ,90, ,57, ,78, ,47.5, ,2.8, ,67.8, ,53.4, 
15,Stratford,San Joaquin Valley,1/11/2015,011,0.05, ,0.00, ,193, ,11.3, ,66.8, ,44.2, ,54.6, ,92, ,52, ,78, ,47.7, ,2.9, ,69.9, ,54.2, 
15,Stratford,San Joaquin Valley,1/12/2015,012,0.04, ,0.01, ,183, ,10.4, ,60.7, ,40.7, ,48.5, ,94, ,71, ,90, ,45.7, ,3.0, ,72.6, ,54.1, 
15,Stratford,San Joaquin Valley,1/13/2015,013,0.04, ,0.01, ,167, ,11.4, ,61.3, ,41.0, ,51.0, ,95, ,70, ,89, ,47.9, ,3.0, ,70.9, ,54.5, 
15,Stratford,San Joaquin Valley,1/14/2015,014,0.03, ,0.01, ,145, ,9.3, ,55.6, ,35.8, ,44.4, ,94, ,85, ,93, ,42.6, ,3.7, ,89.1, ,53.9, 
15,Stratford,San Joaquin Valley,1/15/2015,015,0.01, ,0.01, ,76, ,9.1, ,47.4, ,39.8, ,43.6, ,95, ,93, ,95, ,42.2, ,4.1, ,98.8, ,53.4, 
15,Stratford,San Joaquin Valley,1/16/2015,016,0.02, ,0.00, ,125, ,9.4, ,51.9, ,38.7, ,45.3, ,95, ,79, ,92, ,43.0, ,3.5, ,85.1, ,53.4, 
15,Stratford,San Joaquin Valley,1/17/2015,017,0.01, ,0.00, ,66, ,9.5, ,49.4, ,36.7, ,45.5, ,95, ,86, ,92, ,43.2, ,3.7, ,88.3, ,53.1, 
15,Stratford,San Joaquin Valley,1/18/2015,018,0.00, ,0.00, ,60, ,10.1, ,49.0, ,45.1, ,46.9, ,95, ,89, ,92, ,44.7, ,3.1, ,74.0, ,53.4, 
15,Stratford,San Joaquin Valley,1/19/2015,019,0.00, ,0.01, ,49, ,10.5, ,49.7, ,46.0, ,47.6, ,95, ,91, ,94, ,45.9, ,3.0, ,72.3, ,53.7, 
15,Stratford,San Joaquin Valley,1/20/2015,020,0.01, ,0.01, ,60, ,10.6, ,51.1, ,46.9, ,48.3, ,95, ,85, ,92, ,46.0, ,3.2, ,75.9, ,54.0, 
15,Stratford,San Joaquin Valley,1/21/2015,021,0.01, ,0.00, ,64, ,10.0, ,51.0, ,47.2, ,48.6, ,94, ,78, ,86, ,44.6, ,3.5, ,83.8, ,54.2, 
15,Stratford,San Joaquin Valley,1/22/2015,022,0.04, ,0.00, ,184, ,9.2, ,56.0, ,39.1, ,48.4, ,93, ,69, ,80, ,42.5, ,3.7, ,88.5, ,54.3, 
15,Stratford,San Joaquin Valley,1/23/2015,023,0.04, ,0.00, ,174, ,8.9, ,53.9, ,37.0, ,45.3, ,94, ,73, ,87, ,41.6, ,3.8, ,91.6, ,54.0, 
15,Stratford,San Joaquin Valley,1/24/2015,024,0.01, ,0.00, ,75, ,9.0, ,46.5, ,41.3, ,43.6, ,95, ,90, ,94, ,41.9, ,3.7, ,87.8, ,53.7, 
15,Stratford,San Joaquin Valley,1/25/2015,025,0.02, ,0.01, ,151, ,8.3, ,53.2, ,37.7, ,42.0, ,95, ,75, ,92, ,39.8, ,2.9, ,69.0, ,53.4, 
15,Stratford,San Joaquin Valley,1/26/2015,026,0.02, ,0.02, ,131, ,9.6, ,56.0, ,34.6, ,45.9, ,95, ,77, ,91, ,43.5, ,3.4, ,82.4, ,53.0, 
15,Stratford,San Joaquin Valley,1/27/2015,027,0.04, ,0.01, ,181, ,12.8, ,65.9, ,43.9, ,55.5, ,93, ,68, ,85, ,51.1, ,3.9, ,93.8, ,54.2, 
15,Stratford,San Joaquin Valley,1/28/2015,028,0.03, ,0.00, ,154, ,11.2, ,59.2, ,41.5, ,50.1, ,94, ,80, ,90, ,47.4, ,3.7, ,88.3, ,54.5, 
15,Stratford,San Joaquin Valley,1/29/2015,029,0.07, ,0.01, ,285, ,11.0, ,65.2, ,41.2, ,51.6, ,95, ,60, ,84, ,47.0, ,2.6, ,63.6, ,54.7, 
15,Stratford,San Joaquin Valley,1/30/2015,030,0.07, ,0.00, ,263, ,10.8, ,64.6, ,42.6, ,52.1, ,93, ,61, ,81, ,46.6, ,3.5, ,84.8, ,55.0, 
15,Stratford,San Joaquin Valley,1/31/2015,031,0.07, ,0.00, ,252, ,10.8, ,65.2, ,40.3, ,51.9, ,95, ,61, ,82, ,46.5, ,3.5, ,85.2, ,55.1, 
35,Bishop,Bishop,1/1/2015,001,0.06, ,0.00, ,288,R,1.1, ,51.0, ,15.2, ,33.1, ,31, ,9, ,18, ,-5.8, ,4.4, ,105.6, ,37.0, 
35,Bishop,Bishop,1/2/2015,002,0.05, ,0.00, ,284, ,1.9, ,51.3, ,12.4, ,29.0, ,65, ,15, ,36, ,5.4, ,2.3, ,56.2, ,37.5, 
35,Bishop,Bishop,1/3/2015,003,0.06, ,0.00, ,281, ,2.3, ,56.0, ,13.0, ,31.3, ,73, ,15, ,39, ,9.4, ,2.7, ,65.6, ,37.9, 
35,Bishop,Bishop,1/4/2015,004,0.05, ,0.00, ,220, ,2.7, ,58.6, ,16.1, ,32.7, ,74, ,17, ,43, ,12.8, ,2.2, ,52.2, ,38.3, 
35,Bishop,Bishop,1/5/2015,005,0.06, ,0.00, ,278, ,3.2, ,67.8, ,19.0, ,38.7, ,75, ,15, ,40, ,16.7, ,2.4, ,57.9, ,39.3, 
35,Bishop,Bishop,1/6/2015,006,0.07, ,0.00, ,284, ,3.8, ,69.3, ,24.4, ,41.6, ,74, ,18, ,43, ,20.8, ,2.3, ,55.8, ,40.9, 
35,Bishop,Bishop,1/7/2015,007,0.07, ,0.00, ,287, ,4.0, ,69.8, ,25.3, ,42.9, ,75, ,18, ,42, ,21.6, ,2.6, ,62.3, ,42.1, 
35,Bishop,Bishop,1/8/2015,008,0.07, ,0.00, ,284, ,3.7, ,67.5, ,23.9, ,41.8, ,71, ,17, ,41, ,19.7, ,2.4, ,57.3, ,42.7, 
35,Bishop,Bishop,1/9/2015,009,0.04, ,0.00, ,114, ,3.9, ,55.5, ,25.4, ,40.1, ,73, ,26, ,46, ,21.2, ,2.2, ,52.6, ,42.3, 
35,Bishop,Bishop,1/10/2015,010,0.05, ,0.00, ,190, ,5.2, ,61.6, ,33.5, ,45.7, ,70, ,29, ,50, ,28.2, ,2.5, ,58.8, ,43.4, 
35,Bishop,Bishop,1/11/2015,011,0.05, ,0.00, ,204, ,5.3, ,55.6, ,27.8, ,39.3, ,83, ,40, ,64, ,28.3, ,2.4, ,57.7, ,44.0, 
35,Bishop,Bishop,1/12/2015,012,0.07, ,0.00, ,262, ,4.9, ,57.9, ,24.5, ,41.7, ,88, ,29, ,55, ,26.7, ,3.2, ,76.6, ,43.5, 
35,Bishop,Bishop,1/13/2015,013,0.08, ,0.00, ,297, ,4.0, ,53.7, ,24.1, ,41.5, ,70, ,28, ,45, ,21.5, ,5.3, ,127.4, ,44.2, 
35,Bishop,Bishop,1/14/2015,014,0.06, ,0.00, ,310,R,2.4, ,60.3, ,16.5, ,34.4, ,78, ,10, ,36, ,10.4, ,2.6, ,62.3, ,42.9, 
35,Bishop,Bishop,1/15/2015,015,0.06, ,0.00, ,303, ,2.2, ,56.5, ,15.9, ,34.1, ,65, ,12, ,32, ,7.7, ,2.8, ,66.7, ,41.9, 
35,Bishop,Bishop,1/16/2015,016,0.07, ,0.00, ,298, ,2.3, ,61.3, ,22.1, ,38.4, ,57, ,11, ,30, ,9.5, ,2.5, ,58.8, ,42.6, 
35,Bishop,Bishop,1/17/2015,017,0.08, ,0.00, ,298, ,3.6, ,64.1, ,24.7, ,42.5, ,65, ,20, ,39, ,19.2, ,3.0, ,72.1, ,43.3, 
35,Bishop,Bishop,1/18/2015,018,0.08, ,0.00, ,315,R,3.7, ,63.5, ,26.1, ,41.8, ,69, ,20, ,41, ,20.1, ,2.8, ,68.1, ,44.5, 
35,Bishop,Bishop,1/19/2015,019,0.08, ,0.00, ,311, ,3.3, ,67.4, ,25.8, ,43.5, ,68, ,14, ,34, ,17.4, ,2.9, ,70.0, ,44.7, 
35,Bishop,Bishop,1/20/2015,020,0.06, ,0.00, ,202, ,3.6, ,60.0, ,26.4, ,42.3, ,66, ,20, ,39, ,19.3, ,2.5, ,59.8, ,44.5, 
35,Bishop,Bishop,1/21/2015,021,0.08, ,0.00, ,320, ,3.1, ,58.7, ,19.9, ,39.8, ,67, ,14, ,37, ,15.9, ,3.5, ,84.0, ,44.2, 
35,Bishop,Bishop,1/22/2015,022,0.07, ,0.00, ,268, ,2.2, ,55.7, ,16.0, ,35.6, ,65, ,12, ,32, ,8.5, ,2.5, ,60.6, ,43.0, 
35,Bishop,Bishop,1/23/2015,023,0.10, ,0.00, ,323, ,2.5, ,63.7, ,24.7, ,43.5, ,48, ,13, ,26, ,10.6, ,4.9, ,116.9, ,43.4, 
35,Bishop,Bishop,1/24/2015,024,0.08, ,0.00, ,336,R,2.2, ,66.9, ,23.8, ,42.5, ,54, ,8, ,24, ,8.6, ,3.2, ,77.9, ,43.9, 
35,Bishop,Bishop,1/25/2015,025,0.09, ,0.00, ,330, ,2.9, ,73.8,Y,25.2, ,48.8, ,51, ,12, ,25, ,14.3, ,3.2, ,76.7, ,44.5, 
35,Bishop,Bishop,1/26/2015,026,0.11, ,0.01, ,296, ,4.3, ,70.5, ,27.1, ,48.5, ,80, ,13, ,37, ,23.5, ,6.1, ,145.4, ,46.0, 
35,Bishop,Bishop,1/27/2015,027,0.06, ,0.00, ,227, ,7.7,Y,55.7, ,41.2,R,46.8, ,90, ,45, ,71,Y,37.9,Y,3.7, ,89.8, ,47.8, 
35,Bishop,Bishop,1/28/2015,028,0.08, ,0.00, ,371,R,4.6, ,59.7, ,37.6,Y,50.4,Y,91, ,26, ,37,Y,24.9,Y,2.8, ,67.2, ,48.2, 
35,Bishop,Bishop,1/29/2015,029,0.08, ,0.00, ,284, ,4.9, ,60.5, ,30.4, ,45.9, ,74, ,28, ,46, ,26.6, ,2.9, ,69.3, ,47.6, 
35,Bishop,Bishop,1/30/2015,030,0.07, ,0.00, ,169, ,5.1, ,57.1, ,40.2,Y,48.1, ,60, ,29, ,44, ,27.5, ,4.5, ,107.5, ,48.0, 
35,Bishop,Bishop,1/31/2015,031,0.10, ,0.00, ,353,R,3.8, ,60.7, ,27.9, ,47.0, ,55, ,15, ,35, ,20.8, ,6.2, ,148.4, ,48.4, 
39,Parlier,San Joaquin Valley,1/1/2015,001,0.05, ,0.00, ,241, ,5.2, ,57.3, ,27.4, ,38.6, ,96, ,28, ,65, ,27.9, ,2.1, ,51.2, ,43.9, 
39,Parlier,San Joaquin Valley,1/2/2015,002,0.05, ,0.00, ,233, ,5.3, ,54.1, ,27.3, ,38.4, ,93, ,35, ,67, ,28.6, ,2.1, ,51.0, ,43.9, 
39,Parlier,San Joaquin Valley,1/3/2015,003,0.05, ,0.00, ,226, ,5.8, ,56.1, ,28.0, ,39.3, ,94, ,41, ,71, ,30.9, ,2.3, ,54.9, ,44.0, 
39,Parlier,San Joaquin Valley,1/4/2015,004,0.04, ,0.00, ,197, ,6.7, ,54.8, ,29.2, ,40.5, ,94, ,51, ,78, ,34.2, ,2.5, ,60.6, ,44.3, 
39,Parlier,San Joaquin Valley,1/5/2015,005,0.05, ,0.00, ,223, ,7.3, ,60.4, ,30.7, ,43.6, ,96, ,43, ,75, ,36.3, ,2.3, ,55.3, ,45.5, 
39,Parlier,San Joaquin Valley,1/6/2015,006,0.06, ,0.00, ,227, ,8.5, ,66.9, ,32.6, ,48.2, ,96, ,44, ,74, ,40.5, ,2.6, ,63.2, ,47.3, 
39,Parlier,San Joaquin Valley,1/7/2015,007,0.05, ,0.00, ,225, ,9.4, ,67.7, ,35.5, ,49.4, ,98, ,48, ,78, ,43.0, ,2.2, ,51.8, ,48.8, 
39,Parlier,San Joaquin Valley,1/8/2015,008,0.05, ,0.00, ,198, ,10.0, ,65.3, ,37.2, ,49.3, ,98, ,58, ,84, ,44.6, ,2.4, ,56.4, ,49.6, 
39,Parlier,San Joaquin Valley,1/9/2015,009,0.04, ,0.00, ,159, ,11.5, ,66.0, ,44.9, ,53.6, ,95, ,59, ,82, ,48.2, ,2.6, ,61.5, ,51.4, 
39,Parlier,San Joaquin Valley,1/10/2015,010,0.04, ,0.00, ,187, ,11.7, ,68.1, ,45.1, ,53.6, ,97, ,55, ,83, ,48.6, ,2.0, ,46.9, ,52.8, 
39,Parlier,San Joaquin Valley,1/11/2015,011,0.04, ,0.00, ,162, ,12.1, ,65.2, ,46.1, ,53.6, ,96, ,60, ,86, ,49.5, ,2.3, ,54.9, ,53.6, 
39,Parlier,San Joaquin Valley,1/12/2015,012,0.01, ,0.00, ,65, ,12.1, ,55.1, ,44.9, ,50.9, ,98, ,87, ,96, ,49.7, ,2.4, ,56.5, ,52.9, 
39,Parlier,San Joaquin Valley,1/13/2015,013,0.04, ,0.00, ,182, ,11.4, ,60.6, ,40.4, ,51.5, ,98, ,66, ,88, ,48.0, ,2.3, ,55.0, ,53.6, 
39,Parlier,San Joaquin Valley,1/14/2015,014,0.04, ,0.01, ,201, ,10.0, ,63.7, ,36.7, ,47.1, ,99, ,62, ,91, ,44.7, ,2.9, ,69.0, ,51.9, 
39,Parlier,San Joaquin Valley,1/15/2015,015,0.02, ,0.01, ,143, ,9.9, ,52.5, ,39.8, ,44.6, ,99, ,90, ,98, ,44.2, ,4.3, ,102.6, ,51.5, 
39,Parlier,San Joaquin Valley,1/16/2015,016,0.01, ,0.00, ,83, ,9.9, ,51.2, ,39.0, ,45.6, ,99, ,83, ,95, ,44.3, ,3.0, ,71.6, ,51.2, 
39,Parlier,San Joaquin Valley,1/17/2015,017,0.01, ,0.01, ,87, ,9.5, ,51.9, ,37.5, ,43.9, ,99, ,85, ,97, ,43.1, ,3.0, ,71.0, ,49.3, 
39,Parlier,San Joaquin Valley,1/18/2015,018,0.00, ,0.00, ,67, ,10.2, ,48.3, ,43.8, ,46.1, ,99, ,91, ,96, ,45.1, ,3.0, ,72.6, ,50.1, 
39,Parlier,San Joaquin Valley,1/19/2015,019,0.00, ,0.00, ,45, ,10.4, ,49.3, ,45.7, ,47.4, ,97, ,89, ,94, ,45.7, ,2.8, ,68.0, ,50.7, 
39,Parlier,San Joaquin Valley,1/20/2015,020,0.00, ,0.01, ,33, ,10.2, ,48.8, ,46.2, ,47.2, ,95, ,87, ,92, ,45.1, ,2.5, ,61.0, ,50.6, 
